15970, Looking forward to tomorrow's trip to plan research with and examine a PhD
15971, Time spent watching TV is associated with unhealthy eating patterns in children. 
15972, The glamorous world of a sports scientist. Sweeping goose poo in the pouring rain on a Sat morning. Welcome Sarah! 
15973, Fully funded nutrition PhD opportunity 
15974, The importance of stupidity. 
15975, What today is all about.... 
15976, Good luck Lynne!
15977, Moderate alcohol intake does not adversely affect semen quality and is associated with higher testosterone. 
15978," eloquently demo'd compelling historic evidence - MN not simply 1a-2x, but exist in a continuum of plasticity"
15979, Likewise Andy - perhaps BASES? Safe journey home gents!
15980,Super talk from on dispelling the dogma of motor unit characterisation... Predictably it's never as simple as we think!
15981," Those who do not find time for exercise, will have to find time for illness.

Edward Smith-Stanley "
15982," Well written editorial in “Exercise is medicine, for the body and the brain” "
15983, Contingent faculty motivation. 
15984,“ Excellent talk by on whether a 2 hour marathon is physiologically possible 
15985, Great talk today Steve. Hope to catch up with you again before you leave Orlando!
15986, Transcranial magnetic stimulation in sport science: A commentary by 
15987, great Dill Lecture from Ben Levine not my area but fascinating talk and good quotes to use 
15988, Protein Ingestion Increases Myofibrillar Protein Synthesis after Concurrent Exercise. Med Sci Sports Exerc. 2014 May 27. E…
15989, My Irish friend Mal McHugh “the perfect study exist only in the minds of reviewers that do no research”. I like the Irish!
15990, Nice new paper from short duration hi-int exc & cho timing. 
15991, Why so many people choosing the escalator and not the stairs??! Practice what you preach!
15992, Day 3 at Orlando and interesting research. Yesterday some great work on heat stress and today good …
15993," If you happen to be in Central Scotland and are interested in EIMD and MRI/MRE, this will be a nice study.... "
15994, Thanks for coming by Kelly. Great to see the GB contingent so well represented.
15995, Lots of “look at me” at these events. My motivation is to not push my bike up Alpe d'Huez 
15996, Always amazes me that people go to gym to walk. Are Americans afraid to go outside I wonder?
15997, Fortunately I selfishly hogged a bike before 6am and missed the rush hour.
15998," “Molecular signal induced by prior bout of RE may down-regulated by a subsequent bout of EE”
 "
15999,The gym at ACSM conference hotel at 6.10am... Not one piece of kit free. 
16000,Cheers Why does it take an international conference in Florida to catch up? Must be easier to just pop down to Notts:)
16001," Cheers Ready, he's just the man for the job... along with Rowley Birkin QC."
16002,"Here's the advert for our funded PhD studentship w GSKHPL in protein, performance & health - fantastic opportunity! "
16003,"Funded PhD studentship in cognition and performance - based at the GSK HPL, with "
16004, if you agree & follow 
16005, Good critical mass of work from the lab on T1DM and exercise ... Excellent work gents!
16006, How about “observations from the journal of anecdotal sports medicine suggest” ?
16007, Exercise and weight management: It’s not all about the food! By Professor Greg Whyte 
16008, Combining REC & R&D approvals would help keep the hairs on my bonse 
16009, Article by the author of the most cited scientific paper of all time.  Love the title.  
16010, Now it's speaking about fatigue during self paced exercise... Mind over muscle!  
16011, Our poster at on responses to 120 min of soccer with 
16012, & team using mirror neuron theory to augment muscle strength - applications for range of clinical populations…
16013, Highlighting negative effects of skipping... need to start eating breakfast!
16014, presenting at the Northumbria Research Conference 
16015," Fantastic PhD studentship in protein, performance & health at with & our high perf partners "
16016,A pleasure Hope you guy are well in yarpy land. Look forward to scrumming down with at ACSM:)
16017,Consequences of EIMD Implications for performance & ex prescrip' in following days 
16018, Only just seen the footage from John Degenkolb's bike at the ToC. On-bike cameras might have a future… 
16019," A great place to study, and we all know it "
16020," A fully funded PhD studentship in cognition and performance - based at the GSK HPL, with "
16021," Here's the advert for our fully funded PhD studentship in protein, performance and health - fantastic opportunity! "
16022, Can you stop tweeting and come and help me out... Grrrrrr!
16023," Many congrats Javi and the team the grant, great result!"
16024," depends on crop conditions from year2year, but based on plant goodies, perhaps ~75g per serving, but watch the [CHO]"
16025, Defo the right variety-Montmorency cultivar. Good anthocyanin/polyphenol qty. Very palatable & good to snack on!
16026,"Exciting PhD opportunity in protein, recovery & adaptation, based in partnership w Northumbria Uni Pls "
16027,Exciting PhD opportunity in cognition & human performance based in partnership w Northumbria Uni 
16028," Fantastic PhD studentship in protein, performance and health at GSK HPL with Northumbria Uni "
16029," Where are all female participants in Sports and Exercise Medicine research?
Article published inlc. DOI "
16030, congrats gents very nice paper
16031, You'll like this (via Pugh really was the forefat…
16032,We Call It Football!  Nice to see there is good appreciation of applied work. Well done IJSPP and 
16033, Effect of cryotherapy on performance: what's new 
16034, Academic achievement is positively related to aerobic fitness in children. 
16035, Every academic will recognise this!  
16036, Cryotherapy attenuates muscle damage? ... not always!! ... via 
16037," MRI scans quads of a 40-year-old triathlete, a >70-year-old triathlete & a 74-year-old sedentary man ht…"
16038, SPOS INTERNSHIPS - APPLICATIONS NOW OPEN!! Info and application form can be found on CLOSING DA…
16039,Cognition & human perf' PhD exciting partners Pls 
16040,PhD post: PRO-recover-adapt exciting partners & Pls. 
16041, The use of TMS in exercise science with Lee Romer and 49 free downloads availiable 
16042," This guy wins science!!!! 
This honesty lead me to believe there was no fabrication of data "
16043, No pain no gain? 
16044, Why suppl antiox? Simply eat your fruits and veg and train properly.  & prof Malc Jackson discuss 
16045,"ACSM information on the positives of negatives. Application for eccentric exercise in plain English
"
16046, “ Causes of fatigue (central and peripheral) during progressive sets of resistance exercise. 
16047, Repeated bout effect not so evident in experienced games players 
16048,Ant-ox vit blunting adaptive pathways (endurance)... Turning down the volume not impacting on performance increase? 
16049, Latest paper from with and I - 
16050, “Ahead of tomorrow's - & attempt to run at speed!  …
16051, Also consider cherry juice as part of your recovery strategy 
16052, Our new paper on using compression following a marathon 
16053, Looking forward to being at to speak about our postgraduate options! 
16054, Well done to all our final year UGs handing in their research projects today! Enjoy a well-deserved ?? whatever is your pr…
16055, Nice piece in today's about Sports Science Masters degrees at Northumbria. Great photo of our …
16056, I trust that time spent in hypoxia is not causing you micro-arousals and reducing your sleep quality Charlie!
16057,Many thanks to for engaging and insightful interpretation of the protein synthesis literature 
16058, PhD position available with us to investigate determinants of injury in rugby union (Exeter Chiefs). Please retweet. 
16059, PhD opportunity at Northumbria University 
16060, Many congrats ladies. Fantastic result!
16061,Many congrats Chris McGlory and Some sore heads this morning after a few wee drams!
16062,Good luck today and the rest of girls at the VB finals today 
16063,"Big thanks for hosting me. World class labs & staff = exciting partnerships, projects & future."
16064, I thought my unfeasibly large calves were due 2 resistance ex and 25y in front row. Aparently just low GH... thanks Daily Mail!
16065, Twitter has revolutionised uni sport coverage but Christ it’s stressful
16066, Congrats Karen... they look happier than you!
16067,Great to have take time to speak to his neighbours today on allometric scaling issues in FMD! Many thanks Greg!
16068, Great talk from today at our seminar series. Interesting data on the issues of using %change in flow mediat…
16069," Hard fought, outstanding result ladies! Many (congrats) to you and all the support staff at TN. Briliant:-)"
16070, Iñigo Mujika comes to the UK this May for a full day of presenting brought to you by 
16071, One week left to apply for some excellent PhD opportunities within our department at Northumbria University 
16072, Check out BASES Conference 2014 at 
16073," Cane across this earlier, one for you cyclists....get in the gym as well as on the bike!  "
16074, Nostalgia.... It's just not what it used to be!
16075, Take a look at these short films of the GSK Human Performance Lab's 6 pillars of performance 
16076, Antioxidant supplementation blunts mitochondrial proteins but not performance ... mechanisms vs application! 
16077, Senior Lecturer in Exercise and Nutrition Sciences - University of Chester - 
16078, Great afternoon of rugby instore! Would love England to win it but would be pleased to see O'Driscoll sign off an amazing…
16079, Thanks for the PhD plug Closey. Will the real French team turn up and do England a favour?
16080, Are looking for a sports physiologist to work out of our lab in Twickenham A great op…
16081, Funded PhD working with the dream team; & !  
16082, Link to our new review: 'Whole-body empirical evidence and theoretical perspectives' 
16083," Eng vs Wal - any predictions? Too tight to call really, but I'm going for Eng by 5, by virtue of home turf- should be cracker!"
16084, Top 10 science myths. When the truth gets in the way of a good story! 
16085,Phew! No need to empty the freezer just yet.... Good review by on recent 'death by protein' papers - 
16086," Many congrats to all the students, coaches and support staff... great result and v.well deserved!"
16087, Postexercise Muscle Cooling Enhances Gene Expression of PGC-1? 
16088, Do ice baths prevent adaptations to strength but not endurance? 2 new studies suggest so: 
16089, IL6 response to ventilation related to resp muscle work and attenuated by IMT:  
16090,I trust you'll be wearing a red rose today. Should be a cracking game. Predictions? A blue day for the greens at rugby HQ?
16091, Our latest paper on cherries and recovery with & Gareth Davison 
16092,Our new paper - good work - tart cherries & repeated days cycling - impact on inflammation & O2 stress 
16093, Big thanks for sorting 5 pairs of shoes for us. Eccentric cycling = big power =…
16094, PhD opportunity available at recovery and cryotheraphy.  please 
16095, What does it take to be an Olympic champion? 12 inspiring talks by people who've done it: 
16096," We welcome all applications from everyone Jordan, drop an email and she can advise."
16097," we actually have over 1000 across all sport prog' & all 3 years in sci, coaching, nutr, mngmt &devlpmnt"
16098, Pls. Funded PhD opportunity at Northumbria with & I: functional foods and recovery. 
16099,Respected degrees Northumbria in Top 10 sports science courses most respected by employers 
16100,Sport Med: hypothesis on role of mirror training to augment cross-transfer of strength 
16101,"Food for thought - interesting article re: HEIs, academic ideals & private-sector style management via "
16102, Vitamin C and E supplementation hampers cellular adaptation to endurance training in humans 
16103," Eccentric exercise in rehabilitation: Safety, feasibility and application. Free access. "
16104,Transcriptional factors still active 96h post endurance ex' - implications for exercise recovery & programming?
16105, Nice overview of how nutritional intervention can maximise training adaptation 
16106,Thanks for tribute to Priscilla Clarkson in JSCR (Vol 28/2). Super piece from past students illustrating inspirational contributions.
16107,A bit of sport science behind the Six Nations: hard-hitting facts behind the rugby tackle come on England!
16108," Similar to me (back in the day), although pints post-rugby weren't cola!  Ah ha - that's where I went wrong:)"
16109, We look at O2 stress & inflamm' in research & neglect how people “feel”... Big influence on recovery & perform'
16110, A need to examine holistic approach to recovery... Are we too focused on the measurable rather than immeasurable?
16111," Inter-sex differences in perception of recovery interventions: men rate an ice bath, women prefer a chat. "
16112, One of the latest reviews from our team 
16113," Exercise to Age Well, Whatever Your Age "
16114," I am advertising 1 self-funded MPhil position in Sports Nutrition. If interested, please email me - oliver.witard"
16115, Foam rolling as a tool to recover from muscle soreness. 
16116,Congrats - in 100 leading UK practising scientists 
16117, New interesting results on interaction between resistance and aerobic training 
16118, Sounds good. Closer the time we should make a plan to meet up.
16119," Between us, we have the know-how, we should make a plan with a talented student. You guy at ACSM or ECSS?"
16120, Thx gents - I tend to agree. I'd really like to see some tightly controlled studies… just need a chamber!
16121," Symposium on Training, Recovery, Taper & Pacing Please …"
16122," Nice work Jo shame thermal images not included, they're very cool. So what's the future of WBC?"
16123,Very cool video footage of tigerfish predating on swallows. Published by friends & colleagues in SA. J Fish Biol. 
16124,"Fascinating, muscle memory long after episodic exposure to anabolic steroids. Implication for sarcopenia? J Physiol "
16125," what a cool study - resistance v aerobic for brain health - both good, divergent mechanisms "
16126, A range of academic jobs (P/AP/SL/L) in sport/exercise science available at Exeter Uni. See for in…
16127, Last couple of days to apply for exciting leadership role as Head of R&I 
16128," Sneak peek - Next issue focuses on ' is Medicine'. Not out yet though! Guest eds S Blair, S Trost... "
16129," Beetroot juice, exercise capacity and cognitive function and "
16130, Completely get that. Perhaps reviewers feel under pressure? Should be big enough to say no or it's not their bag.
16131, best wishes in 'the big smoke' from Look forward to hearing about ya adventures on Noorvern lion;)
16132, This happens alot. Maybe these go to nutritionists that don't know too much on EIMD and RBE. Editorial niaivity?
16133,Mourinho back to his best!  
16134," The MILE study: a motivational, individual exercise intervention among 30-49 year-olds with low fitness "
16135," I like the idea, but poorly executed. Shame they have x-over design & EIMD w 3 week washout - no surprise they found no effect"
16136," Worrying trend in other sports using unwarranted meds? 
"
16137, only 2 weeks left for early bird registration 
16138," ... you have very publicly highlighted your concerns & the authors have responded in J Physiol, it's now up to the reader to decide."
16139, ... However a larger dose of resveratrol on CV benefits might show different results and could be explored for future studies.
16140," I read your letter and rebuttal. IMO, this peer reviewed study is well conducted and overall conclusion is supported by the data..."
16141, Thanks for heads-up. Paper is still of interest regardless of the letter. Polyphenols have great potential for health in my opinion.
16142,Brain plasticity in the extreme - Incredible story of hemispherectomy; cross-education without a hemisphere? 
16143, Dietary nitrate intake can influence cerebral blood flow. 
16144, Does the timing of measurement alter session RPE in boxers? - no difference 10 mins vs 30 mins post-session 
16145, She's a beauty! The 2003 was the first these unusual but excellent wines. A lovely winter warmer!
16146, Thanks Jordan. A very evocative climb that was well worth the effort... Next year Alp d'Huez I think!
16147," Fascinating info on the grip JP, but what was the challenge and more importantly who won?"
16148," Wannabe sports practitioners, check this out; EIS skills4performance workshop 2014.  "
16149,Nice blog: What if Nelson Mandela was a Sports Medicine Physician?  by via 
16150, Effects of different rehab techniques on muscle adaptive responses. 
16151," But only catastrophic if you go beyond the ale turn point or critical drinking velocity, right?"
16152, You really have lost the plot Stu. Is there one called motor evoked potential too?
16153, Many congratulations. Best wishes for the role at the RFU.
16154, “ We are looking for male participants who are NOT strength trained to investigate muscle damage” 
16155,Many congrats to on PhD graduation today. Some excellent talent coming through 
16156," All previous work showing efficacy used loading phase, so possibly tissue accumulation?"
16157," Potentially in recovery is sufficient, given speed that compounds are metabolised quickly..."
16158, you'll only get bored JT 
16159,"Agreed English football need to take notes from Rugby. International = TEST match, not a kick around in park "
16160," In the past, people made vague, woolly statements about “the human heart”. But now, thanks to science, we make them abou…"
16161, Here's our latest neuroscience paper in one; effect of rTMS on force production 
16162,TMS study Investigating muscle damage and RBE Mr DOMS has just arrived... Ouch! 
16163,Student life: top universities for sport via Northumbria great to study & participate in sport & exercise
16164, We are looking for an outstanding leader to take up the role of Head of Biomechanics plea…
16165, is looking for a Strength & Conditioning Technical Lead based in Bath closing date 4/11
16166, Research Associate position going at lboro assessing neuromuscular adaptations to explosive strength training 
16167,Congrats who is officially 'Dr' after grad school conferred his PhD. Very nice piece of applied work Joffy! 
16168, Amazing to have and David Costill for in December 
16169, Fascinating. Infusions of lactate and protons into the muscle interstitium evokes sensations of fatigue. 
16170,"Polyphenol, resveratrol, in wine & other goodies may not be all it's cracked up to be -ve effects on older adults"
16171, Student during my lecture: “I found van Bergen et al difficult to read” Me: “I found it difficult to write” Did she realize le…
16172, many congrats Tom... and Angus and the Stirling team
16173, Performance nutrition position working with and 
16174," Impressed by the setup, facilities and atmosphere too. What a great place to study and work."
16175, Very productive day gents.  I think there will be many more to come.
16176, Ah ha! How's this instead? 
16177, Did you see this? (does it mean other pro-NO supplements might also serve to reduce O2 stress?
16178, Paper looks good T-man... Figures are excellent. Many (congrats).
16179," Mirror not necessary, but our idea is the x-ed response is augmented with a mirror by engaging complimentary neural networks."
16180, We hope to have some data to share in the near future that test our hypothesis... Fascinating stuff!
16181, Cross-education: might training one limb while looking in a mirror improve strength in the other limb? 
16182,The idea is out there “Role of the Mirror-Neuron System in Cross-Education”. We just need some data!
16183,Putting together talk on concurrent trg & stumbled on this cheeky overview of the molecular issues by 
16184, Monitoring Fatigue & Recovery in Rugby League Players. Valuable suggestions for using jump testing to monitor fatigue ht…
16185, Interesting piece on open access publishing: 
16186," “I can't help it if a cyclist falls over as I approach them.' This is truly appalling, for so many reasons: "
16187, Nice paper from and showing that studying optimal pacing strategy is never simple 
16188,"Great opportunity at Edith Cowan Uni in AUS for S&C/phys lecturship working with Ken Nosaka, Rob Newton et al. "
16189,Many (congrats) to from on a strong and successful thesis defence. Great work matey.
16190, Many congrats Louise. Good job getting them done so promptly. Enjoy graduation!
16191, Not ideal-randomisation reduces issue. Had discussions w Nosaka about x-over design & EIMD... he does not dispute the issue!
16192, Decent bike. Hold off for a couple weeks. 2013 models will be on sale - could pick up a mega bargain
16193, Offspring of trained mice show healthier phenotype than offspring of sedentary mice. 
16194," Red grapes, blueberries may enhance immune function: In an analysis of 446 compounds for their the ability to ... "
16195, Interpreting research papers ... what the authors really mean ... brilliant! 
16196, BBC news article on barefoot running with contribution from 
16197, Time is running out to download the current FREE content from Exercise and Sport Sciences Reviews: 
16198, Nutrition for dancers. 
16199, Nice evidence for “altitude” training for sprint athletes. May drive improved recovery over increased sprint power. 
16200,Very informative (see highlighted articles): balancing inflammation and exertional injury: to block or not to block 
16201," Not too shabby Andy. Very well done, NY still on?"
16202,Well done very respectable time my friend given the mild NE weather!
16203," Excellent book chapter on neural adapt Duchateau, Hortobagyi and "
16204, Mirror neurons have a number of potential applications in rehabilitation.  via 
16205, BASES Conference 2014 - see list of award winners Congratulations to all.
16206, Great job opportunity: Strength & Conditioning Coach (working with British Disability Swimming) 
16207, A 6-Month Trial of Resistance Training With Milk Supplementation in Adolescents: Effects on Body Composition 
16208, No evidence that blood flow restricted training augmented muscle mass gains compared to traditional training 
16209,Excellent concise symposium on contemporary sports nutrition interventions and James Morton 
16210, many (congrats) to from for winning best student poster cherries & recovery 
16211, Role of pepck in super mouse via Henning Wackerhage 
16212, great talk on the importance of molecular phys in exercise Sci Henning Wackerhage
16213, Excellent job opportunity at JMU 
16214,Many congratulations on a very strong thesis and defence... also to for her direction as Supervisor!
16215,"Priscilla Clarkson is sadly missed. True ambassador, servant & legacy left to S&E sci AND the Godmother of EIMD!  "
16216,Our new paper on corticospinal responses between trained and untrained males in TA Nice work 
16217,Open access final version of our hypothesis of mirror training to augment x-education during resistance exercise 
16218, Thanks Romain... Just hope I can understand the EEG data!
16219, Have you got the link for the EEG and cold water immersion paper Romain?
16220, congratulations Dean a very strong defence
16221, A pleasure Zig - many (congrats) to you both!
16222, Cheers Craig. Been a while coming - really pleased we now have some momentum. Some talented guys in the team make a difference.
16223, We finished the studies & will have data coming soon - very cool stuff... Hopefully reviewers will agree:)
16224, Not intended for muscle heads but to facilitate rehab. Gives impression that inactive limb moves - real-life jedi mind trick
16225," Anti-Inflammatory Interventions and Skeletal Muscle Injury: Benefit or Detriment?

"
16226, Sokeye salmon are fine specimens to be sure but hydrocynus vitatus (tigerfish) are my preferred species.
16227, Did you get a cheeky scrum with him? We need to re-kindle some après-conference scrummaging in the bar!
16228,New paper proposing mirror training to augment cross-education of strength implication for unilateral injury/stroke
16229, Tour de France 2013 Estimated power outputs [DrF] 7 major climbs 
16230, Compelling link between aerobic fitness and healthy brain ageing.  Good review
16231,Interesting short clip on cherries & other functional foods for distrubed sleep via 
16232," Kingston University PhD Studentships 2013
Funded Research Opportunities
We are pleased to invite applications for... "
16233," If you run a village, and you're short an idiot, there is a breath-taking selection on Alpe d'Huez right now. "
16234, Has anyone ever seen Chris Froome and this guy in the same room?  
16235," BASES Vacancy: Lecturer in Exercise Physiology, Manchester Metropolitan University. Closing dates 30th July "
16236, Based on Ross Tucker's estimation that's about 420-430W... Close to 6W/kg. Note to self - alter somatotype.
16237, Many kudos to Dr Tom Balshaw our newest PhD and to his mentor Dr Angus Hunter. Good luck w in…
16238, Modest comedy genius I think you'll find!
16239, Great opportunity at. Part Funded MRes bursaries available for Sep 2013 
16240, Congratulations to on the defence of his thesis yesterday. Great job Dr Balshaw.
16241, Thanks for your hospitality. Great to solve world problems with a beer & sausage! Great team in Stirling.
16242, Froome was about 43 mins for last 15.5km... So from beginning of the forest to summit. Not too shabby!
16243, Very interesting. Just need to do to improve the muscle lattice structure to improve my flight speed... More bench perhaps?
16244, What a test match. What a picture.  
16245, Well done to on a great defence of his PhD today. Congrats also to supervisors and 
16246, This get-up is like old times being back in the army... Only steeper!
16247, might treat myself to a diet lemonade and a salad:-)
16248,"It wasn't fast. It wasn't pretty, but Mont Ventoux is in the bag. The vue is none too shabby. "
16249," Come on Ken, we all know you love Dr Oz! Tell me, how do we lose 19 lbs again?"
16250, Great speakers?... I suspect you're referring to yourself G? :)
16251, I'm in... Just need a good post grad or RA to get in the lab. Could be a nice PhD.
16252,2/2 ... But a well designed training study is definitely needed. There are lots of things we guess
16253,1/2 CWI seems to have little influence on O2 stress & inflammation. My guess is it is unlikely...
16254,Last 10 days to apply for a great PhD opportunity with the team at Northumbria on functional food and health: 
16255, Dehydration less than 4% body weight does not hinder real world performance.  
16256," Gregson showed glycogen resynthesis was not impaired post CWI, might not be as bad as we think "
16257, Post-doc opportunity in exercise physiology in Montreal: Please share in your network. Thanks!
16258, REFs they use are unpublished obs and conference comms. I love work from J of Anecdotal Sports Med 
16259, It contains nano- bubble-based nanostructures... exact nature of these is under investigation.... Whatever that all means!
16260,"Wow! Electrokinetically modified water reduces EIMD. 
Rationale generated from unpublished obs! "
16261, Good luck to all the team competing in Portugal this weekend at the European Championships. Bring back some me…
16262, Thanks Fabio. Risk of bias is v.difficult to avoid with very overt interventions like compression & cold water
16263,. Shows further evidence that fitness more important than fatness. Get active now! 
16264,"Nicely presented meta-analysis on compression garments and recovery from EIMD - good work and the team
"
16265," Nice to see that Reading, a professional football club, are now paying interns the minimum wage! "
16266, Thanks gents - very excited! 
16267," Hi Sarah, great to see you... A successful conference I think. Hopefully see you guy again soon"
16268, A few hours left to apply for sports science technician/PhD posts out of Loughborough lab working with 
16269," PhD Scholarship opportunity, Tas:
TIS + UTAS - “Enhancing Performance and Recovery in Elite Athletes”
"
16270,Super PhD opportunity to further understanding of tart cherries as a functional food for health & exercise pls 
16271," Actually JT it's an armoured personnel carrier, no big guns on there my friend... Unless the crew member has huge biceps?"
16272, Great review article on endurance running & athlete collapse by 
16273, Beware holiday periods for weight gain! 
16274, Lecturer in exercise and health vacancy Coventry University 
16275, Ditto... Good work guys. Look forward to seeing the next installments.
16276," last AM work in damage, recovery and NM control of con and ecc contraction "
16277, Great conference this week. Mixture of fascinating insights into performance science and frankly bizarre/odd res…
16278, Congrats on the post Scotty. Hope your first day went well mate.
16279, get off ya phone and enjoy the music in the slippery nipple 
16280," Fantastic news, many congratulations Emma."
16281," I am delighted to announce that Dr Emma Ross is to take up the post of Head of Physiology, welcome aboard Emma!"
16282, Excellent that has joined in banning unpaid internships from their website. The tide is turning.…
16283, “The is pleased to announce as new Head of Strength and Conditioning Big congratu…
16284, They are not here.
16285," ACSM poster has gone very well. Roger Enoka, Pers Aagaard and Jon Farthing all stopped by for good chats. "
16286,Delighted for and the rest of the squad and support staff at the Falcons... Premier rugby very much deserved - many congrats
16287," “ Fulltime Falcons 31 Bedford 24 (49 33 agg) mission accomplished!” Congrats to the Falcons, back in the Pre…"
16288,"In their honour, you fancy it What are you doing a week next Tuesdays?"
16289, Hey Cozzer ya legend! Great to hear from you. Good luck in Germany next week
16290,New TMS work from our lab on neuromuscular differences between trained and untrained males. Nice one 
16291, PhD bursary available at Leeds Met: Dietary Interventions at Altitude 
16292, Unique omega-3 supplement effective at reducing exercise-induced asthma symptoms: 
16293," Great talk from Scott Powers on cardio-, chemo-, and adipose- protective effects of exercise. Best I get back on the bike!"
16294, GSK Human Performance Lab Sport Scientist - Fantastic opportunity to join a new team in an outstanding new facility 
16295,Almost party atmosphere 'Moves like Jagger' before the Wolffe lecture! All we need is a few beers and it'll be kickin!
16296, Yes of course. Will chips in where I can
16297, Big Q is how much inflammation is necessary. My guess is not as much as you get from rugby trg or match
16298, There's perhaps a time and place for these things. When recovery is key and adaptation is not = good rationale
16299,"Thorough review (SJMSS) from our team - benefits of cherries on health, exercise and recovery good work "
16300," Only measured EIMD pre & 24h, but MORE evidence that adopting an x-over design in EIMD paradigm is a problem - Contralateral RBE"
16301, Eccentric exercise-induced muscle damage is not affected by leg dominance but by exercise order (
16302, ATHLETES! Men lounging around in lycra and no bike to be seen 
16303, The 3rd and last of our sports physiology technician/PhD positions is now out to advert 
16304, Glad have aired this. Pro sport et al should take heed & start to value good skills and quali's
16305,"Great opportunity to extend our work on health benefits of functional foods with fully funded studentship Northumbria
"
16306,Congrats address growing trend by sports et al taking unpaid grad internships-let's hope the hosts listen! 
16307,Great opportunity for a PT technician whilst doing a PT PhD. pls 
16308, Interesting role of Vit D in moderating inflammation after exercise-induced muscle damage 
16309, And (drum roll!!) the downloaded BJSM podcast to date ( 
16310, Technician/PhD vacancy with EIS and Northumbria Uni 
16311, Only a few days to apply for applied PhD / technician opportunity based in Manchester with the EIS …
16312, Aging not a barrier to muscle and redox adaptations: Applying the repeated eccentric exercise model (
16313, Many people have had 1st class degrees in my laboratory but evidence they were team players was an important factor in th…
16314, Beetroot juice and exercise: pharmacodynamic and dose-response relationships 
16315, Ahead-of-Print: Effect of Milk on Team Sport Performance following Exercise-Induced Muscle Damage: Introductio... 
16316, “ Squeezing the Muscle: Compression Clothing and Muscle Metabolism during Recovery (
16317," “If you teach them, they will come”: incorporating pleasure into youth sex education Best double-…"
16318, Measuring iHi of in our mirror training study! 
16319, Please : Lecturers - Sport and Exercise - University of Bedfordshire - 
16320,Great resource for students and journal clubs everywhere on concise topical reviews 
16321, Contrast Water Therapy and Exercise Induced Muscle Damage: A Systematic Review and Meta-Analysis 
16322,Good overview of anti-inflammatories on muscle injury by Maria Urso on use still loads of questions
16323,"Nice 'Open topic' PhD opportunity in Sports Rehab - St Mary's, Twickenham - "
16324, Look at for further details. PhD focuses on morphological and neuromuscular adaptations to strength a…
16325, has 40 mins left of his He has run over 60 miles round the quayside carrying a 42 kg fri…
16326, many thanks
16327," probably, but key thing is that most start preseason relatively deconditioned, therefore scope for adaptation"
16328, Interesting review here for those interested in strength and power training/detraining of rugby players ...
16329, low vol-HI INT might be better-few reps=less damage but good protection in repeated bout 
16330," not intended as easy option, just a steady break-in so you CAN hit it hard the next week "
16331," Ken Nosaka has done a lot of stuff describing what influences this, but plenty of mechanistic work still to do!"
16332, Early preseason hypertrophy=heavy ecc loading=DOMS & reduced function. LI ecc bout might offset soreness & function loss
16333,Less is more - low intensity eccentrics protects from max eccentric ex in older adults - implication for pre-season? 
16334," Recovery basics first, great example.

“ Latest paper "
16335, For any 1 interested in concurrent training Jake Wilson's meta-analysis is a must read its outstanding.  ...
16336, Very best wishes for the future Marco from all. Great tenure... Hope to see you soon mate
16337, All good Rob. Its been too long matey. About time we got and noodle out to them hills... Any suggestions?
16338, We Will talks on Mon. We could do biopsy here too which could answers some great Qs
16339, Fancy another study on the PhD Phill? :-)
16340, Evidence is weak about adaptive response & recovery strat's. Although NSAIDs are a no for me
16341,"Exciting PhD opportunities - thematic titles posted for sport, ex & rehab. Pls to potential candidates "
16342," Outstanding opportunity for physiologist to work with excellent team of coaches, athletes & practitioner ..."
16343, Ex-induced muscle damage even in experienced games players ... so benefit from recovery strategies? 
16344, Metabolic and Muscle Damage Profiles of Concentric versus Repeated Eccentric Cycling (
16345, Nice study with practical implications and for those studying the repeated bout effect 
16346, Shocking scenes as one rider misses the bus and is left behind at Milan-San Remo 
16347, On that performance I think you are right. Wales dominated all areas. Did I mention my father was Welsh?
16348,Love your optimism but you know your head says Eng to edge all areas:-) 
16349, Nice one Marco. We're starting some work on contralateral adaptations and brain plasticity with TMS - fascinating stuff.
16350, PM announces £150m boost to improve primary school sports coaching & inspire stars of future ...
16351," integrating force & stim/EMG measures such as RFD, EMD & corticospinal excitability/inhibition"
16352, I completely agree - little value for applied setting
16353,. But as a tool to show magnitude- forget it unless u suspect rhabdomyolysis
16354, CK just offers a little more evidence that damage is there... Useful 4 research
16355," I still use these indices, although I am trying to get a better handle using others"
16356, basically classic indices not related to anything-function is best I think
16357,Great PhD opportunities across a number of disciplines/topics pls followers and potential applicants
16358, Hot off the press. Ed Coyle reconsiders the data he published on Lance Armstrong's cycling efficiency in 2005.  ...
16359,"Big thanks to & (for a fascinating talk on their work with GB cycling - I love a montage, me!"
16360, Great to explore some possibilities. Looks forward knocking some ideas around in a couple of weeks.
16361,Fascinating talk from on B-alanine and muscle carnosine. Many thanks from all the team.
16362," Yes of course James, you are very welcome... Room NB149, 2.30pm"
16363, Hope to catch up with you after the talk for a chat Craig... A1 and weather permitting of course!
16364,Looking forward to talk tomorrow - 'beta-alanine supplementation on muscle carnosine content & exercise performance'
16365, Great news: at long last European Journal of Sport Science receives Medline listing! 
16366,"Intersting - ACTN-3 associated with EIMD and RBE - implications for exercise tolerance, recovery and training load "
16367,Interesting article on blueberries - more efficacy for functional foods in recovery & rationale for natural diet.  
16368,Many (congrats) on the new post with from all Absolutely delighted for you.
16369,Fascinating - Chimps do challenging puzzles for the fun of it: 
